plot_ID,tree_ID,species,DBH_cm,status,height_m,decay_class,to be cut,notes
CH138gap2,16,UNK,21.6,stump,0.38,2,NO,
CH138gap2,17,FAGR,11.1,live,,,NO,
CH138gap2,18,UNK,44,stump,0.46,2,NO,
CH138gap2,19,ACSA,45.6,stump,0.43,2,NO,
MP19gap2,1,ABBA,13.2,live,,,NO,
MP19gap2,2,PIRU,13.9,live,,,NO,
MP19gap2,3,BEAL,41,live,,,NO,
MP19gap2,4,ABBA,18.6,live,,,NO,
MP19gap2,5,ACSA,10.7,live,,,NO,
MP19gap2,6,ACSA,11.5,live,,,NO,
MP19gap2,7,ACSA,11.4,live,,,NO,
MP19gap2,8,ACSA,14.1,live,,,NO,
MP19gap2,9,BEAL,21.7,stump,0.74,2,NO,
MP19gap2,10,UNK,30.5,stump,0.23,5,NO,
MP19gap2,11,ACSA,52,stump,0.38,1,NO,
MP19gap2,12,UNK,29.5,stump,0.46,1,NO,
MP19gap2,13,ABBA,16.9,stump,0.44,1,NO,
MP19gap2,14,BEAL,31.2,stump,0.86,1,NO,
MP19gap2,15,ACSP,28.3,stump,0.3,1,NO,
MP19gap2,16,ACSP,45.1,stump,0.66,2,NO,
MP19gap2,17,ACSP,40.5,stump,0.45,1,NO,
MP19gap2,18,UNK,30.5,stump,0.29,3,NO,
MP19gap2,19,ACSA,24.2,stump,0.49,1,NO,
MP19gap2,20,UNK,55,stump,0.48,4,NO,
MP19gap2,21,ACSA,26.2,stump,0.34,1,NO,
MP19gap2,22,ACSA,39.5,stump,0.43,1,NO,
MP19gap2,23,ACSA,25.5,stump,0.45,1,NO,
MP19gap2,24,ACSA,10.8,stump,0.48,1,NO,
MP19gap2,25,FRAM,20.3,stump,0.52,1,NO,
MP19gap2,26,ACSA,19.8,stump,0.42,1,NO,
MP19gap2,27,ACSA,34.4,stump,0.6,1,NO,
MP19gap2,28,ACSA,33.9,stump,0.48,1,NO,
MP19gap2,29,ACRU,20,stump,0.5,,NO,
MP19mat2,1,PRSE,23.2,live,,,NO,
MP19mat2,2,BEAL,29.7,live,,,NO,
MP19mat2,3,ACSA,18.8,live,,,NO,
MP19mat2,4,ACSA,15.3,live,,,NO,
MP19mat2,5,ACSA,12.2,live,,,NO,
MP19mat2,6,ACSA,15.5,live,,,NO,
MP19mat2,7,ACPE,11.7,live,,,NO,
MP19mat2,8,ACSA,24.8,live,,,NO,
MP19mat2,9,ACSA,12.7,live,,,NO,
MP19mat2,10,FAGR,21.6,live,,,NO,
MP19mat2,11,FAGR,10.8,live,,,NO,
MP19mat2,12,ACSA,12.2,live,,,NO,
MP19mat2,13,ACSA,15.9,live,,,NO,
MP19mat2,14,ACSA,18.4,live,,,NO,
MP19mat2,15,FRAM,25.5,live,,,NO,
MP19mat2,16,FRAM,16.2,live,,,NO,
MP19mat2,17,ACSA,17.4,live,,,NO,
MP19mat2,18,BEAL,22.9,live,,,NO,
MP19mat2,19,FRAM,20,live,,,NO,
MP19mat2,20,ACSA,16.9,live,,,NO,
MP19mat2,21,BEAL,12.1,live,,,NO,
MP19mat2,22,FRAM,22.2,live,,,NO,
MP19mat2,23,FAGR,20.5,live,,,NO,
MP19mat2,24,FRNI,16.2,live,,,NO,
MP19mat2,25,ACSA,13.2,live,,,NO,
MP19mat2,26,ACSA,12.7,live,,,NO,
MP19mat2,27,ACSA,27.4,live,,,NO,
MP19mat2,28,BEAL,13.4,live,,,NO,
MP19mat2,29,ACSA,15.6,live,,,NO,
MP19mat2,30,ACSA,25.5,live,,,NO,
MP19mat2,31,ACSA,15.5,live,,,NO,
MP19mat2,32,ACSA,24.3,live,,,NO,
MP19mat2,33,FRAM,17.5,live,,,NO,
MP19mat2,34,PRSE,22.8,live,,,NO,
MP19mat2,35,ACSA,17.5,live,,,NO,
MP19mat2,36,FAGR,22.8,live,,,NO,
MP19mat2,37,ACSA,17.5,live,,,NO,
MP19mat2,38,FRAM,10.2,live,,,NO,
MP19mat2,39,ACSA,15.3,live,,,NO,
MP19mat2,40,ACSA,10.3,stump,0.81,3,NO,
MP19mat2,41,UNK,22.3,stump,0.3,4,NO,
MP19mat2,42,UNK,34.2,stump,0.13,5,NO,
MP19mat2,43,UNK,57,stump,0.2,5,NO,
MP19mat2,44,UNK,32.5,stump,0.24,4,NO,
MP19mat2,45,FRAM,16.7,stump,0.81,1,NO,
MP19mat2,46,FRAM,21.9,stump,0.42,1,NO,
MP19mat2,47,UNK,48.3,stump,0.64,4,NO,
MP19gap3,1,PIRU,13,live,,,NO,
MP19gap3,2,ABBA,12.8,snag,13,1,NO,
MP19gap3,3,ACRU,34,stump,0.39,1,NO,
MP19gap3,4,ACRU,21,stump,0.4,1,NO,
MP19gap3,5,ACSP,26.8,stump,0.3,2,NO,
MP19gap3,6,FRAM,53,stump,0.42,1,NO,
MP19gap3,7,ACRU,21,stump,0.33,1,NO,
MP19gap3,8,UNK,39,stump,0.13,5,NO,
MP19gap3,9,BEAL,26.2,live,,,NO,
MP19gap3,10,FRAM,11.4,stump,0.86,1,NO,
MP19gap3,11,BEAL,17.5,stump,0.49,1,NO,
MP19gap3,12,UNK,15.2,stump,0.52,2,NO,
MP19gap3,13,ACRU,25,stump,0.37,1,NO,
MP19gap3,14,FRAM,16,stump,0.42,1,NO,
MP19gap3,15,ACSP,25.7,stump,0.49,1,NO,
MP19gap3,16,UNK,38.3,stump,0.42,2,NO,
MP19gap3,17,ACSP,27,stump,0.37,1,NO,
MP19gap3,18,BEAL,11.3,live,,,NO,
MP19gap3,19,BEAL,11.2,live,,,NO,
MP19gap3,20,ACSP,39.1,stump,0.47,2,NO,
MP19gap3,21,FRAM,15.9,stump,0.73,1,NO,
MP19gap3,22,UNK,41.4,stump,0.46,2,NO,
MP19gap3,23,FRAM,41.5,stump,0.51,1,NO,
MP19gap3,24,UNK,16,stump,0.14,5,NO,
MP19gap3,25,ACRU,29,stump,0.41,1,NO,
MP19gap3,26,BEAL,25.2,stump,0.66,1,NO,
MP19mat3,1,ACSP,53.9,stump,0.4,1,NO,
MP19mat3,2,ACSA,28,live,,,NO,
MP19mat3,3,ACSA,10.9,live,,,NO,
MP19mat3,4,ACSA,32,live,,,NO,
MP19mat3,5,UNK,44,stump,0.22,4,NO,
MP19mat3,6,BEAL,31.5,stump,0.41,1,NO,
MP19mat3,7,BEAL,18.2,live,,,NO,
MP19mat3,8,ACRU,47,stump,0.38,2,NO,
MP19mat3,9,ACRU,40,stump,0.32,1,NO,
MP19mat3,10,ACSA,20,stump,0.37,1,NO,
MP19mat3,11,ACSA,27.6,live,,,NO,
MP19mat3,12,ACSA,53,stump,0.32,2,NO,
MP19mat3,13,BEAL,40,stump,0.47,1,NO,
MP19mat3,14,ACSA,41.8,live,,,NO,
MP19mat3,15,ACPE,11.9,live,,,NO,
MP19mat3,16,ACSA,11,live,,,NO,
MP19mat3,17,ACSA,13,live,,,NO,
MP1314gap1,1,PRSE,13.1,live,,,NO,
MP1314gap1,2,UNK,50,stump,0.37,4,NO,
MP1314gap1,3,FRAM,45,stump,0.35,3,NO,
MP1314gap1,4,FRAM,32,stump,0.34,2,NO,
MP1314gap1,5,UNK,22,stump,0.53,2,NO,
MP1314gap1,6,UNK,32,stump,0.37,2,NO,
MP1314gap1,7,ACSA,14,stump,0.23,2,NO,
MP1314gap1,8,BEAL,11.5,snag,1.15,3,NO,
MP1314gap1,9,BEAL,40,stump,0.65,2,NO,
MP1314gap1,10,UNK,44,stump,0.25,5,NO,
MP1314gap1,11,BEAL,11.8,live,,,NO,
MP1314gap1,12,ACSA,26,stump,0.56,2,NO,
MP1314gap1,13,PRSE,14.4,live,,,NO,
MP1314gap1,14,FRAM,46,stump,0.47,1,NO,
MP1314gap1,15,UNK,26,stump,0.35,4,NO,
MP1314mat1,1,FRAM,50.5,live,,,NO,
MP1314mat1,2,FRAM,31.8,live,,,NO,
MP1314mat1,3,ACSA,40.4,live,,,NO,
MP1314mat1,4,ACSA,29.6,live,,,NO,
MP1314mat1,5,ACSA,18.8,live,,,NO,
MP1314mat1,6,ACSA,23.1,live,,,NO,
MP1314mat1,7,ACSA,17.1,live,,,NO,
MP1314mat1,8,FRAM,53,live,,,NO,
MP1314mat1,9,FRAM,34,live,,,NO,
MP1314mat1,10,FRAM,38,live,,,NO,
MP1314mat1,11,ACSA,12.2,live,,,NO,
MP1314mat1,12,ACSA,16.5,live,,,NO,
MP1314mat1,13,FRAM,42,live,,,NO,
MP1314mat1,14,FRAM,33,live,,,NO,
MP1314mat1,15,ACSA,26,live,,,NO,
MP1314mat1,16,ACSA,29.8,live,,,NO,
MP1314mat1,17,ACSA,17.4,live,,,NO,
MP1314mat1,18,FRAM,50,live,,,NO,
MP1314mat1,19,ACSA,22.2,live,,,NO,
MP1314mat1,20,ACSA,25.3,live,,,NO,
MP1314mat1,21,FRAM,43.2,live,,,NO,
MP1314mat1,22,BEAL,21,live,,,NO,
MP1314mat1,23,ACSA,32.8,live,,,NO,
MP1314mat1,24,ACSA,13.8,live,,,NO,
MP1314mat1,25,UNK,26,live,,,NO,
MP1314gap2,1,UNK,27,live,,,NO,
MP1314gap2,2,UNK,10.2,live,,,NO,
MP1314gap2,3,ACER,18,live,,,NO,
MP1314gap2,4,UNK,40,live,,,NO,
MP1314gap2,5,UNK,50,live,,,NO,
MP1314gap2,6,UNK,41,live,,,NO,
MP1314gap2,7,BEAL,31.5,live,,,NO,
MP1314gap2,8,FAGR,10.9,live,,,NO,
MP1314gap2,9,FRAM,34,live,,,NO,
MP1314gap2,10,UNK,30,live,,,NO,
MP1314gap2,11,ACER,18,live,,,NO,
MP1314gap2,12,FAGR,11.5,live,,,NO,
MP1314gap2,13,UNK,23,live,,,NO,
MP1314gap2,14,UNK,21,live,,,NO,
MP1314gap2,15,BEAL,20,live,,,NO,
MP1314gap2,16,UNK,15,live,,,NO,
MP1314gap2,17,FAGR,14,live,,,NO,
MP1314gap2,18,UNK,39,live,,,NO,
MP1314gap2,19,FAGR,10.9,live,,,NO,
MP1314gap2,20,BEAL,15.2,live,,,NO,
MP1314gap3,1,ACSA,22,stump,0.37,2,NO,
MP1314gap3,2,FRAM,14,snag,3,2,NO,
MP1314gap3,3,FRAM,39,live,,,NO,
MP1314gap3,4,FRAM,39,stump,0.42,1,NO,
MP1314gap3,5,UNK,21,stump,0.26,4,NO,
MP1314gap3,6,ACSA,16,stump,0.22,3,NO,
MP1314gap3,7,ACSA,12.5,snag,3.5,2,NO,
MP1314gap3,8,FRAM,38.2,live,,,NO,
MP1314gap3,9,ACSA,26,stump,0.35,2,NO,
MP1314gap3,10,UNK,38,stump,0.21,5,NO,
MP1314gap3,11,ACSA,15.7,snag,4.7,3,NO,
MP1314gap3,12,UNK,38,stump,0.54,3,NO,
MP1314gap3,13,ACSA,26.5,live,,,NO,
MP1314gap3,14,ACSA,35,stump,0.21,2,NO,
MP1314gap3,15,ACSA,11.4,live,,,NO,
MP1314gap3,16,UNK,44,stump,0.27,2,NO,
MP1314gap3,17,FRAM,27,stump,0.25,2,NO,
MP1314gap3,18,ACSA,21,stump,0.2,4,NO,
MP1314gap3,19,FRAM,30,stump,0.28,2,NO,
MP1314gap3,20,ACSA,40.2,live,,,NO,
MP1314gap3,21,ACSA,14.1,live,,,NO,
CH138mat2,1,ACSA,49.2,live,,,NO,
CH138mat2,2,ACSA,12.2,snag,2.75,2,NO,
CH138mat2,3,TIAM,36.4,live,,,NO,
CH138mat2,4,FRAM,24.4,stump,0.31,1,NO,
CH138mat2,5,UNK,27.2,stump,0.17,5,NO,
CH138mat2,6,UNK,34.7,stump,0.41,1,NO,
CH138mat2,7,FRAM,56.2,stump,0.42,1,NO,
CH138mat2,8,FAGR,10.2,live,,,NO,
CH138mat2,9,FAGR,13.3,live,,,NO,
CH138mat2,10,UNK,44.9,stump,0.29,4,NO,
CH138mat2,11,FAGR,10.6,live,,,NO,
CH138mat2,12,ACSA,68.1,stump,0.34,1,NO,
CH138mat2,13,ACSA,37.3,live,,,NO,
CH138mat2,14,ACSA,27.6,live,,,NO,
CH138mat2,15,FRAM,41.1,live,,,NO,
CH138mat2,16,ACSA,21.2,live,,,NO,
CH138mat2,17,UNK,41.6,snag,2.1,3,NO,
CH138mat2,18,ACSA,13.3,live,,,NO,
CH138mat2,19,ACSA,37,live,,,NO,
CH138mat2,20,ACSA,25.1,live,,,NO,
CH138mat2,21,ACSA,38.6,live,,,NO,
CH138mat2,22,FAGR,28,live,,,NO,
CH138mat2,23,UNK,10.4,stump,0.24,4,NO,
CH138mat2,24,ACSA,10.4,live,,,NO,
CH138gap3,1,UNK,51.8,stump,0.26,2,NO,
CH138gap3,2,UNK,12.5,stump,0.46,2,NO,
CH138gap3,3,ACSA,25.8,live,,,NO,
CH138gap3,4,ACSA,22.3,live,,,NO,
CH138gap3,5,UNK,27.5,stump,0.12,5,NO,
CH138gap3,6,FRAM,71.5,stump,0.45,1,NO,
CH138gap3,7,ACSA,15.2,live,,,NO,
CH138gap3,8,ACSA,23.6,live,,,NO,
CH138gap3,9,ACSA,42.8,live,,,NO,
CH138gap3,10,ACSA,37.1,live,,,NO,
CH138gap3,11,UNK,10.2,stump,0.6,2,NO,
CH138gap3,12,UNK,64.5,stump,0.26,3,NO,
CH138gap3,13,FAGR,20.5,stump,0.27,3,NO,
CH138gap3,14,UNK,22.4,stump,0.3,2,NO,
CH138mat3,1,ACSA,10.6,live,,,NO,
CH138mat3,2,FRAM,48,live,,,NO,
CH138mat3,3,FRAM,20.3,live,,,NO,
CH138mat3,4,FRAM,35.9,live,,,NO,
CH138mat3,5,ACSA,13,live,,,NO,
CH138mat3,6,ACSA,20.1,live,,,NO,
CH138mat3,7,FRAM,34.9,live,,,NO,
CH138mat3,8,FRAM,29.2,stump,0.28,1,NO,
CH138mat3,9,ACSA,13.2,live,,,NO,
CH138mat3,10,UNK,24.8,stump,0.52,2,NO,
CH138mat3,11,ACSA,16.7,live,,,NO,
CH138mat3,12,ACSA,12.6,live,,,NO,
CH138mat3,13,FRAM,34.6,live,,,NO,
CH138mat3,14,ACSA,21.9,live,,,NO,
CH138mat3,15,ACSA,24,live,,,NO,
CH138mat3,16,ACSA,11.5,live,,,NO,
CH138mat3,17,FRAM,23.4,live,,,NO,
CH138mat3,18,FRAM,56.5,stump,0.46,1,NO,
CH138mat3,19,ACSA,22.1,live,,,NO,
CH138mat3,20,FRAM,23.1,live,,,NO,
CH138mat3,21,ACSA,12,live,,,NO,
CH138mat3,22,FRAM,35.9,live,,,NO,
CH138mat3,23,ACSA,15,live,,,NO,
CH138mat3,24,ACSA,28.4,live,,,NO,
CH138mat3,25,ACSA,22.7,live,,,NO,
CH138mat3,26,FRAM,51.5,stump,0.31,2,NO,
CH138mat3,27,ACSA,23.5,stump,0.19,2,NO,
CH138mat3,28,ACSA,31.1,live,,,NO,
CH138mat3,29,FRAM,53.8,stump,0.15,1,NO,
CH138mat3,30,ACSA,25.7,live,,,NO,
CH138mat3,31,ACSA,20.5,live,,,NO,
CH138mat3,32,ACSA,15.9,stump,0.17,2,NO,
CH138mat3,33,FRAM,51.2,stump,0.37,2,NO,
CH138mat3,34,UNK,34,stump,0.38,2,NO,
CH138mat3,35,ACSA,24.6,live,,,NO,
CH138mat3,36,ACSA,10.2,snag,6,2,NO,
CH138mat4,1,ACSA,36.7,live,,,NO,
CH138mat4,2,ACSA,21.6,live,,,NO,
CH138mat4,3,FRAM,35.1,live,,,NO,
CH138mat4,4,BEAL,22.6,live,,,NO,
CH138mat4,5,FRAM,56.5,stump,0.24,1,NO,
CH138mat4,6,FRAM,62.1,stump,0.28,1,NO,
CH138mat4,7,ACSA,27.3,live,,,NO,
CH138mat4,8,UNK,50.8,stump,0.29,2,NO,
CH138mat4,9,ACSA,47.9,live,,,NO,
CH138mat4,10,ACSA,13.6,live,,,NO,
CH138mat4,11,FRAM,28.3,live,,,NO,
CH138mat4,12,ACSA,12.6,live,,,NO,
CH138mat4,13,FRAM,60.9,stump,0.33,3,NO,
CH138mat4,14,UNK,29.1,stump,0.34,2,NO,
CH138mat4,15,FRAM,27.3,live,,,NO,
CH138mat4,16,FRAM,51.9,stump,0.33,2,NO,
CH138mat4,17,ACSA,24.6,live,,,NO,
CH138mat4,18,FRAM,40.5,stump,0.33,2,NO,
CH138mat4,19,FRAM,36.3,live,,,NO,
CH138mat4,20,FRAM,49.3,stump,0.35,2,NO,
CH145unh1,1,BEAL,30.8,stump,0.88,4,NO,
CH145unh1,2,BEAL,42.5,live,,,NO,
CH145unh1,3,BEAL,34.7,live,,,NO,
CH145unh1,4,BEAL,30.9,stump,0.6,4,NO,
CH145unh1,5,ACSA,38.9,live,,,NO,
CH145unh1,6,ACSA,11.2,live,,,NO,
CH145unh1,7,ACRU,10.5,snag,1.2,2,NO,
CH145unh1,8,ACSA,19.9,live,,,NO,
CH145unh1,9,FAGR,12.7,live,,,NO,
CH145unh1,10,ACSA,10.5,live,,,NO,
CH145unh1,11,ACSA,20.3,live,,,NO,
CH145unh1,12,FRAM,49.1,live,,,NO,
CH145unh1,13,ACSA,21.4,live,,,NO,
CH145unh1,14,FRAM,31.7,live,,,NO,
CH145unh1,15,ACSA,21.2,live,,,NO,
CH145unh1,16,ACSA,11.3,live,,,NO,
CH145unh1,17,ACSA,26.9,live,,,NO,
CH145unh1,18,ACSA,23.1,stump,0.32,2,NO,
CH145unh1,19,FRAM,19.9,snag,1.4,3,NO,
CH145unh1,20,FRAM,27.5,live,,,NO,
CH145unh1,21,FRAM,43.2,live,,,NO,
CH145unh1,22,ACSA,26.8,live,,,NO,
CH145unh1,23,ACSA,15.2,live,,,NO,
CH145unh1,24,FRAM,48.5,live,,,NO,
CH145unh1,25,FRAM,35.6,live,,,NO,
CH145unh1,26,ACSA,17.6,live,,,NO,
CH145unh1,27,ACRU,31.8,live,,,NO,
CH145unh1,28,ACSA,20.8,live,,,NO,
CH145unh1,29,ACSA,17.4,live,,,NO,
CH145unh1,30,ACSA,12.6,live,,,NO,
CH145unh1,31,FRAM,18.3,snag,5.5,2,NO,
CH145unh1,32,FRAM,19.8,live,,,NO,
CH145unh1,33,ACSA,13.3,live,,,NO,
CH145unh1,34,PRSE,30.5,live,,,NO,
CH2214unh4,1,ACSA,51,live,,,NO,
CH2214unh4,2,FAGR,10.7,live,,,NO,
CH2214unh4,3,ACSA,32.6,live,,,NO,
CH2214unh4,4,ACSA,21.6,live,,,NO,
CH2214unh4,5,FRAM,52.3,live,,,NO,
CH2214unh4,6,ACSA,39.3,live,,,NO,
CH2214unh4,7,ACSA,44.7,live,,,NO,
CH2214unh4,8,ACSA,32.7,live,,,NO,
CH2214unh4,9,FRAM,41.8,live,,,NO,
CH2214unh4,10,ACSA,28.4,live,,,NO,
CH2214unh4,11,FAGR,10.5,live,,,NO,
CH2214unh4,12,UNK,14.3,stump,0.72,3,NO,
CH2214unh4,13,FAGR,16.6,live,,,NO,
CH2214unh4,14,ACSA,22.2,live,,,NO,
CH2214unh4,15,FAGR,44.4,live,,,NO,
CH2214unh4,16,FAGR,15.3,live,,,NO,
CH224gap1,1,ACSA,22.4,live,,,NO,
CH224gap1,2,OSVI,14.3,live,,,NO,
CH224gap1,3,BEPA,37.2,stump,0.79,3,NO,
CH224gap1,4,ACSA,11.3,live,,,NO,
CH224gap1,5,ACSA,32.1,live,,,NO,
CH224gap1,6,ACPE,10.6,stump,0.86,2,NO,
CH224gap1,7,ACPE,13.3,live,,,NO,
CH224gap1,8,ACSA,38.5,stump,1.25,2,NO,
CH224gap1,9,ACSA,31.7,live,,,NO,
CH224gap1,10,ACSA,49.7,stump,0.34,1,NO,
CH224gap1,11,ACSA,26,live,,,NO,
CH224gap1,12,ACSA,38.7,live,,,NO,
CH224gap1,13,FAGR,14.8,live,,,NO,
CH224gap1,14,BEAL,38.9,live,,,NO,
CH224gap1,15,FAGR,21.5,stump,0.31,1,NO,
CH224gap1,16,ACSA,26,live,,,NO,
MP19gap4 ,1,ACSA,33.2,stump,0.36,,NO,
MP19gap4 ,2,ACRU,41.5,live,,,NO,
MP19gap4 ,3,ACSA,10.8,live,,,NO,
MP19gap4 ,4,ACSA,26.5,live,,,NO,
MP19gap4 ,5,ACSA,24.4,stump,0.41,,NO,
MP19gap4 ,6,ACSA,40.9,stump,0.27,,NO,
MP19gap4 ,7,UNK,17.6,stump,0.3,,NO,
MP19gap4 ,8,ACSA,33.1,live,,,NO,
MP19gap4 ,9,ACSA,29.2,live,,,NO,
MP19gap4 ,10,ACSA,33.7,live,,,NO,
MP19gap4 ,11,ACSA,36.9,live,,,NO,
MP19gap4 ,12,FAGR,19.8,stump,0.36,,NO,
MP19gap4 ,13,ACSA,14,live,,,NO,
MP19gap4 ,14,FRAM,50.9,stump,0.42,,NO,
MP19gap4 ,15,FAGR,20.4,stump,0.5,,NO,
MP19gap4 ,16,FRAM,47.4,stump,0.16,,NO,
MP19gap4 ,17,UNK,21.5,stump,0.35,,NO,
MP19gap4 ,18,ACSA,32,live,,,NO,
MP19gap4 ,19,ACSA,12.5,live,,,NO,
MP19gap4 ,20,ACSA,30.4,live,,,NO,
MP19gap4 ,21,FAGR,16.6,live,,,NO,
MP19gap4 ,22,BEAL,21.6,stump,0.32,,NO,
MP19gap4 ,23,ACSA,33.1,live,,,NO,
MP19gap4 ,24,ACSA,19.8,live,,,NO,
MP19gap4 ,25,UNK,11.4,stump,0.39,,NO,
MP19gap4 ,26,ACSA,19.1,live,,,NO,
MP19gap4 ,27,ACSA,17.4,stump,0.59,,NO,
MP19gap4 ,28,UNK,38.5,stump,0.44,,NO,
MP19gap4 ,29,FAGR,36.6,stump,0.48,,NO,
MP19gap4 ,30,ACSA,14.6,stump,0.29,,NO,
MP19gap4 ,31,FRAM,38.3,stump,0.52,,NO,
GMCBmat2,1,FRAM,13.3,live,,,NO,
GMCBmat2,2,FRAM,29.9,live,,,NO,
GMCBmat2,3,FRAM,33.7,live,,,NO,
GMCBmat2,4,ACSA,12.7,live,,,NO,
GMCBmat2,5,FAGR,34.9,live,,,NO,
GMCBmat2,6,ACSA,17,live,,,NO,
GMCBmat2,7,FRAM,59.4,stump,0.33,1,NO,
GMCBmat2,8,FRAM,50.1,stump,0.21,1,NO,
GMCBmat2,9,FAGR,33,live,,,NO,
GMCBmat2,10,PIRU,13.2,live,,,NO,
GMCBmat2,11,ACSA,32.9,live,,,NO,
GMCBmat2,12,FAGR,10.4,live,,,NO,
GMCBmat2,13,ACSA,34.1,live,,,NO,
GMCBmat2,14,ACSA,19.6,live,,,NO,
GMCBmat2,15,BEAL,17.6,live,,,NO,
GMCBmat2,16,ACSA,22.8,live,,,NO,
GMCBmat2,17,FRAM,34,live,,,NO,
GMCBmat2,18,FRAM,33.9,stump,0.18,1,NO,
GMCBmat2,19,FRAM,40.9,stump,0.29,1,NO,
GMCBgap3,1,FRAM,32.5,live,,,NO,
GMCBgap3,2,FRAM,12.3,live,,,NO,
GMCBgap3,3,BEAL,20,live,,,NO,
GMCBgap3,4,ACSA,29.1,live,,,NO,
GMCBgap3,5,FAGR,12.5,stump,0.46,2,NO,
GMCBgap3,6,ACSA,12.3,live,,,NO,
GMCBgap3,7,ACSA,28.7,live,,,NO,
GMCBgap3,8,BEAL,76.9,stump,0.13,1,NO,
GMCBgap3,9,FAGR,13.1,live,,,NO,
GMCBgap3,10,BEAL,33.3,live,,,NO,
GMCBgap3,11,BEAL,20.6,live,,,NO,
GMCBgap3,12,FRAM,64.8,stump,0.25,1,NO,
GMCBgap3,13,FRAM,25.9,live,,,NO,
GMCBgap3,14,FAGR,11.5,live,,,NO,
GMCBgap3,15,BEAL,13.6,live,,,NO,
GMCBgap3,16,TSCA,28.5,live,,,NO,
GMCBgap3,17,TSCA,22.7,snag,5.2,4,NO,
GMCBgap3,18,FRAM,38.9,stump,0.19,1,NO,
GMCBgap3,19,FAGR,19.9,live,,,NO,
GMCBmat3,1,FRAM,25.9,live,,,NO,
GMCBmat3,2,FRAM,25.1,live,,,NO,
GMCBmat3,3,FRAM,23.8,live,,,NO,
GMCBmat3,4,FRAM,30.9,live,,,NO,
GMCBmat3,5,ACSA,17.4,live,,,NO,
GMCBmat3,6,ACSA,18.7,live,,,NO,
GMCBmat3,7,FRAM,26.4,live,,,NO,
GMCBmat3,8,FRAM,23.9,snag,12,1,NO,
GMCBmat3,9,FRAM,29.3,stump,0.4,1,NO,
GMCBmat3,10,FRAM,28.8,snag,2.51,1,NO,
GMCBmat3,11,FRAM,39.4,live,,,NO,
GMCBmat3,12,FRAM,25.2,live,,,NO,
GMCBmat3,13,FAGR,16,snag,1.35,3,NO,
GMCBmat3,14,ACPE,11.7,live,,,NO,
GMCBmat3,15,ACSA,42.7,live,,,NO,
GMCBmat3,16,FAGR,27.1,live,,,NO,
GMCBmat3,17,ACPE,14.4,snag,1.69,4,NO,
GMCBmat3,18,ACSA,43.2,live,,,NO,
GMCBmat3,19,FAGR,12.6,live,,,NO,
GMCBmat3,20,ACPE,18.1,stump,0.59,3,NO,
GMCBmat3,21,ACSA,41.6,stump,0.18,2,NO,
GMAmat1,1,FRAM,38.6,live,,,NO,
GMAmat1,2,ACSA,27.1,live,,,NO,
GMAmat1,3,FRAM,76.6,stump,0.15,2,NO,
GMAmat1,4,ACSA,23,live,,,NO,
GMAmat1,5,BEAL,24.3,snag,9,3,NO,
GMAmat1,6,ACSA,46.7,live,,,NO,
GMAmat1,7,ACSA,47.7,live,,,NO,
GMAmat1,8,ACSA,14.8,live,,,NO,
GMAmat1,9,FRAM,35.5,live,,,NO,
GMAmat1,10,ACSA,44.9,live,,,NO,
GMAmat1,11,BEAL,32.4,live,,,NO,
GMAmat1,12,ACSA,24.2,snag,1.32,2,NO,
GMAmat1,13,FRAM,90.4,stump,0.13,3,NO,
GMAmat1,14,ACSA,43.7,live,,,NO,
GMAmat1,15,ACSA,16.4,live,,,NO,
GMAmat1,16,FRAM,17.6,stump,0.18,3,NO,
GMAmat1,17,UNK,44.8,stump,0.69,4,NO,
GMAgap1,1,FRAM,88.6,live,,,NO,
GMAgap1,2,FAGR,30.6,stump,0.42,3,NO,
GMAgap1,3,ACSA,70.6,stump,0.72,3,NO,
GMAgap1,4,FAGR,32.3,stump,0.29,1,NO,
GMAgap1,5,ACSA,12.5,live,,,NO,
GMAgap1,6,FAGR,21.9,stump,0.18,3,NO,
GMAgap1,7,FAGR,22.4,stump,0.15,1,NO,
GMAgap1,8,BEAL,62.8,stump,0.34,3,NO,
GMAmat2,1,FRAM,49.9,live,,,NO,
GMAmat2,2,FRAM,66.8,stump,0.43,2,NO,
GMAmat2,3,FRAM,46.2,live,,,NO,
GMAmat2,4,ACSA,36.5,snag,11,3,NO,
GMAmat2,5,BEAL,63.1,live,,,NO,
GMAmat2,6,BEAL,45.4,stump,1.58,4,NO,stump
GMAmat2,7,BEAL,42.4,stump,0.38,3,NO,
GMAmat2,8,BEAL,29.4,snag,3.8,3,NO,
GMAmat2,9,BEAL,41.4,snag,15,1,NO,
GMAmat2,10,ACSA,15.8,live,,,NO,
GMAmat2,11,BEAL,47.1,live,,,NO,
GMAmat2,12,ACSA,68,stump,0.35,3,NO,
GMAmat2,13,BEPA,26.8,snag,6,3,NO,
GMAgap2,1,ACSA,44.1,snag,4,1,NO,
GMAgap2,2,BEAL,49.2,stump,0.51,2,NO,
GMAgap2,3,FAGR,33.2,stump,0.22,3,NO,
GMAgap2,4,FRAM,72.3,stump,0.38,2,NO,
GMAgap2,5,ACSA,15.2,live,,,NO,
GMAgap2,6,ACSA,27.8,live,,,NO,
GMAgap2,7,ACSA,32.3,stump,0.24,3,NO,
GMAgap2,8,FAGR,52.6,stump,0.19,3,NO,
GMAgap2,9,ACSA,35.4,live,,,NO,
GMAgap2,10,ACSA,24,live,,,NO,
