"","plot_ID","Stand_name","State","Ownership_cat","Treatment","EAB_present","forest_type","species","small_saplings_tally","large_saplings_tally","all_saplings_tally"
"1036","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1037","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",11,0,11
"1038","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",2,0,2
"1039","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",10,1,11
"1040","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",3,0,3
"1041","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1042","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",3,0,3
"1043","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",1,0,1
"1044","OMSFSH14gap3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",2,0,2
"1045","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",9,13,22
"1046","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1047","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1048","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",7,12,19
"1049","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1050","OMSFSH14mat1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",1,0,1
"1051","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",6,8,14
"1052","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1053","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1054","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",3,8,11
"1055","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1056","OMSFSH14mat2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",2,0,2
"1057","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",18,20,38
"1058","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1059","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1060","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",13,18,31
"1061","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1062","OMSFSH14mat3","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",3,2,5
"1063","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",5,0,5
"1064","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1065","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1066","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",4,0,4
"1067","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1068","OMSFSH17gap1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1069","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",17,9,26
"1070","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1071","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1072","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",17,8,25
"1073","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1074","OMSFSH17gap2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1075","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",8,4,12
"1076","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",0,1,1
"1077","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1078","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",8,3,11
"1079","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1080","OMSFSH17gap3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1081","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",18,11,29
"1082","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",5,5,10
"1083","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1084","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",12,0,12
"1085","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",1,0,1
"1086","OMSFSH17mat1","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1087","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",7,10,17
"1088","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",0,1,1
"1089","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",2,0,2
"1090","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",2,6,8
"1091","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1092","OMSFSH17mat2","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",2,3,5
"1093","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","all",10,20,30
"1094","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1095","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1096","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","FAGR",10,14,24
"1097","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1098","OMSFSH17mat3","Sherlock Lot 2017","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1099","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",0,1,1
"1100","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1101","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1102","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",0,1,1
"1103","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1104","OSFCD1gap1","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1105","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",0,0,0
"1106","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1107","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1108","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1109","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1110","OSFCD1gap2","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1111","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",5,0,5
"1112","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1113","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",3,0,3
"1114","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1115","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",1,0,1
"1116","OSFCD1gap3","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",1,0,1
"1117","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",4,0,4
"1118","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",2,0,2
"1119","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1120","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",2,0,2
"1121","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1122","OSFCD1mat1","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1123","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",4,3,7
"1124","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",0,3,3
"1125","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1126","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",4,0,4
"1127","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1128","OSFCD1mat2","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1129","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","all",1,6,7
"1130","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1131","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1132","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","FAGR",1,0,1
"1133","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1134","OSFCD1mat3","Clam Dam unit 1","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1135","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","all",7,8,15
"1136","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACSA",0,1,1
"1137","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FRAM",0,0,0
"1138","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FAGR",7,5,12
"1139","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACRU",0,0,0
"1140","OSFCD3unh1","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","BEAL",0,0,0
"1141","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","all",5,5,10
"1142","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACSA",0,2,2
"1143","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FRAM",0,0,0
"1144","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FAGR",3,1,4
"1145","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACRU",0,0,0
"1146","OSFCD3unh2","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","BEAL",0,0,0
"1147","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","all",5,9,14
"1148","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACSA",0,2,2
"1149","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FRAM",0,0,0
"1150","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FAGR",3,7,10
"1151","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACRU",0,0,0
"1152","OSFCD3unh3","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","BEAL",0,0,0
"1153","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","all",9,15,24
"1154","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACSA",0,6,6
"1155","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FRAM",0,0,0
"1156","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","FAGR",3,8,11
"1157","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","ACRU",0,0,0
"1158","OSFCD3unh4","Clam Dam unit 3","MA","public_state","unharvested","yes","NH","BEAL",0,0,0
"1159","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",16,3,19
"1160","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",1,1,2
"1161","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",1,0,1
"1162","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",9,0,9
"1163","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1164","PSFPMHgap1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",1,0,1
"1165","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",4,0,4
"1166","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1167","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1168","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1169","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1170","PSFPMHgap2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",4,0,4
"1171","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",0,4,4
"1172","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1173","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1174","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",0,3,3
"1175","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1176","PSFPMHgap3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1177","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",11,2,13
"1178","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",0,1,1
"1179","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1180","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",3,1,4
"1181","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1182","PSFPMHmat1","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",2,0,2
"1183","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",13,1,14
"1184","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",1,0,1
"1185","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1186","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",1,1,2
"1187","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1188","PSFPMHmat2","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1189","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","all",11,0,11
"1190","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACSA",1,0,1
"1191","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FRAM",6,0,6
"1192","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1193","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1194","PSFPMHmat3","Potter Mtn Rd. Hancock Unit","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1195","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","all",0,1,1
"1196","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,0,0
"1197","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",0,0,0
"1198","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",0,0,0
"1199","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1200","SSF1gap1","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1201","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","all",0,3,3
"1202","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,0,0
"1203","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",0,0,0
"1204","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",0,1,1
"1205","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1206","SSF1gap2","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1207","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","all",24,1,25
"1208","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,0,0
"1209","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",0,0,0
"1210","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",14,1,15
"1211","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1212","SSF1gap3","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1213","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","all",2,7,9
"1214","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,0,0
"1215","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",0,0,0
"1216","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",0,4,4
"1217","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1218","SSF1mat1","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1219","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","all",3,6,9
"1220","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,4,4
"1221","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",1,0,1
"1222","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",0,1,1
"1223","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1224","SSF1mat2","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1225","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","all",2,12,14
"1226","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,3,3
"1227","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",2,0,2
"1228","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",0,3,3
"1229","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1230","SSF1mat3","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1231","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","all",3,3,6
"1232","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","ACSA",0,2,2
"1233","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","FRAM",0,0,0
"1234","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","FAGR",3,1,4
"1235","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","ACRU",0,0,0
"1236","SSF1mat4","Shaker State Forest","NH","public_state","removal","yes","NH","BEAL",0,0,0
"1237","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","all",9,0,9
"1238","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",6,0,6
"1239","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",0,0,0
"1240","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",2,0,2
"1241","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",1,0,1
"1242","SSFYL2gap1","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",0,0,0
"1243","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","all",49,1,50
"1244","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",2,0,2
"1245","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",0,0,0
"1246","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",0,1,1
"1247","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",2,0,2
"1248","SSFYL2gap2","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",1,0,1
"1249","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","all",24,1,25
"1250","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",2,0,2
"1251","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",1,0,1
"1252","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",0,0,0
"1253","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",3,0,3
"1254","SSFYL2gap3","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",3,0,3
"1255","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","all",14,6,20
"1256","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",0,5,5
"1257","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",0,0,0
"1258","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",0,0,0
"1259","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",0,0,0
"1260","SSFYL2mat1","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",0,0,0
"1261","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","all",1,5,6
"1262","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",0,3,3
"1263","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",0,0,0
"1264","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",0,1,1
"1265","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",0,0,0
"1266","SSFYL2mat2","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",0,0,0
"1267","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","all",18,5,23
"1268","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","ACSA",1,4,5
"1269","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","FRAM",0,0,0
"1270","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","FAGR",0,0,0
"1271","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","ACRU",0,0,0
"1272","SSFYL2mat3","York Lake stand 2","MA","public_state","removal","yes","RNH","BEAL",1,0,1
"1273","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","all",3,10,13
"1274","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","ACSA",1,1,2
"1275","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","FRAM",0,0,0
"1276","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","FAGR",1,0,1
"1277","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","ACRU",0,0,0
"1278","SWunh1","Stoner Woodlot","VT","private","unharvested","no","RNH","BEAL",0,1,1
"1279","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","all",0,0,0
"1280","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","ACSA",0,0,0
"1281","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","FRAM",0,0,0
"1282","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","FAGR",0,0,0
"1283","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","ACRU",0,0,0
"1284","SWunh2","Stoner Woodlot","VT","private","unharvested","no","RNH","BEAL",0,0,0
"1285","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","all",0,2,2
"1286","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","ACSA",0,1,1
"1287","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","FRAM",0,0,0
"1288","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","FAGR",0,0,0
"1289","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","ACRU",0,0,0
"1290","SWunh3","Stoner Woodlot","VT","private","unharvested","no","RNH","BEAL",0,0,0
"1291","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","all",0,16,16
"1292","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","ACSA",0,12,12
"1293","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","FRAM",0,1,1
"1294","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","FAGR",0,0,0
"1295","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","ACRU",0,0,0
"1296","SWunh4","Stoner Woodlot","VT","private","unharvested","no","RNH","BEAL",0,0,0
"1297","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",7,1,8
"1298","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",5,1,6
"1299","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"1300","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"1301","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1302","TNCLPgap1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
