"","stand","num_plots","num_ash_plots","prop_ash"
"3750",10076952,95,54,0.568421052631579
"3751",10075065,48,28,0.583333333333333
"3752",10057399,203,62,0.305418719211823
"3753",10057275,121,20,0.165289256198347
"3754",10307021,54,11,0.203703703703704
"3764",10074511,735,339,0.461224489795918
"3765",60075208,155,52,0.335483870967742
"3778",10036813,70,27,0.385714285714286
"3782",60076960,59,20,0.338983050847458
"3786",10075207,508,192,0.377952755905512
"3791",10082945,175,57,0.325714285714286
"3799",10075047,355,102,0.287323943661972
"3802",10307122,473,115,0.243128964059197
"3815",10076972,818,267,0.32640586797066
"3819",10307206,45,10,0.222222222222222
"3826",10075080,84,39,0.464285714285714
"3828",60074920,52,30,0.576923076923077
"3832",10057517,89,16,0.179775280898876
"3833",10308346,578,149,0.257785467128028
"3834",10138672,119,26,0.218487394957983
"3836",10165582,58,21,0.362068965517241
"3845",10075101,99,54,0.545454545454545
"3848",10056966,102,22,0.215686274509804
"3849",10083007,312,62,0.198717948717949
"3857",10034798,54,11,0.203703703703704
"3863",10075511,197,41,0.208121827411168
"3864",10075314,56,17,0.303571428571429
"3866",10057450,160,50,0.3125
"3869",10082982,257,40,0.155642023346304
"3877",10037382,571,121,0.211908931698774
"3878",60075248,214,82,0.383177570093458
"3882",10057017,149,58,0.389261744966443
"3893",10034331,249,65,0.261044176706827
"3904",10036756,508,233,0.458661417322835
"3913",10035016,3602,927,0.257357023875625
"3917",10057546,45,14,0.311111111111111
"3921",10215159,46,13,0.282608695652174
"3929",10076109,89,48,0.539325842696629
"3934",10057211,1148,380,0.331010452961672
"3949",10075084,267,105,0.393258426966292
"3960",10034027,65,13,0.2
"3964",10075175,86,17,0.197674418604651
"3965",10075046,61,25,0.409836065573771
"3970",10082607,195,48,0.246153846153846
"3973",10186148,166,41,0.246987951807229
"3978",60074512,51,18,0.352941176470588
"3980",20075248,1191,484,0.406381192275399
"3985",10057505,313,68,0.217252396166134
"3986",10083005,66,14,0.212121212121212
"3988",10083258,47,15,0.319148936170213
"3994",10036695,77,31,0.402597402597403
"3997",10035901,63,15,0.238095238095238
"4001",10074514,81,21,0.259259259259259
"4004",10075249,2351,776,0.330072309655466
"4005",10056834,797,206,0.258469259723965
"4007",10082030,331,105,0.317220543806647
"4025",10034807,155,31,0.2
"4029",60075384,94,28,0.297872340425532
"4031",10075122,114,38,0.333333333333333
"4037",10057518,361,62,0.171745152354571
"4046",10075544,57,14,0.245614035087719
"4052",10057319,332,144,0.433734939759036
"4053",10083294,46,9,0.195652173913043
"4063",10076106,144,70,0.486111111111111
"4064",10075581,258,68,0.263565891472868
"4065",10074976,194,35,0.180412371134021
"4070",10057519,50,14,0.28
"4076",10075235,175,57,0.325714285714286
"4079",10307910,45,12,0.266666666666667
"4081",10307270,349,60,0.171919770773639
"4083",10165730,90,17,0.188888888888889
"4090",10075705,69,20,0.289855072463768
"4092",10057531,590,250,0.423728813559322
"4093",10307901,448,120,0.267857142857143
"4099",10034034,47,8,0.170212765957447
"4103",10075497,139,41,0.294964028776978
"4105",10075643,102,43,0.42156862745098
"4106",10075623,653,291,0.445635528330781
"4112",10308568,79,22,0.278481012658228
"4114",10034492,51,13,0.254901960784314
"4116",60074976,63,24,0.380952380952381
"4119",10081875,92,22,0.239130434782609
"4125",10075234,376,139,0.36968085106383
"4129",10081909,73,13,0.178082191780822
"4131",10082731,61,11,0.180327868852459
"4135",10075095,710,321,0.452112676056338
"4140",10308578,341,66,0.193548387096774
"4148",10037347,123,22,0.178861788617886
"4151",60075704,109,48,0.440366972477064
"4156",10166124,520,106,0.203846153846154
"4164",60075464,96,29,0.302083333333333
"4168",10057562,135,55,0.407407407407407
"4169",10081928,104,20,0.192307692307692
"4170",10081835,129,27,0.209302325581395
"4180",10075465,107,45,0.420560747663551
"4182",10057038,353,134,0.379603399433428
"4185",10057511,158,37,0.234177215189873
"4191",10075105,217,88,0.405529953917051
"4203",10075274,53,34,0.641509433962264
"4209",10083298,115,22,0.191304347826087
"4212",10036057,150,23,0.153333333333333
"4219",10075592,291,71,0.243986254295533
"4227",10056976,269,114,0.423791821561338
"4228",10058035,82,25,0.304878048780488
"4240",10075564,71,33,0.464788732394366
"4242",10075468,66,26,0.393939393939394
"4264",60075024,47,12,0.25531914893617
"4270",10082530,474,102,0.215189873417722
"4271",10081830,108,23,0.212962962962963
"4272",10083059,102,31,0.303921568627451
"4276",10034996,720,198,0.275
"4277",10034085,106,35,0.330188679245283
"4278",10034526,77,20,0.25974025974026
"4279",10036763,46,15,0.326086956521739
"4289",10075677,86,21,0.244186046511628
"4303",10075020,91,18,0.197802197802198
"4306",10083131,61,12,0.19672131147541
"4310",10036069,149,29,0.194630872483221
"4320",10166054,286,67,0.234265734265734
"4325",10136360,45,20,0.444444444444444
"4326",10034874,282,58,0.205673758865248
"4327",10034014,264,54,0.204545454545455
"4330",10075498,56,21,0.375
"4333",60075564,82,23,0.280487804878049
"4336",10308017,93,19,0.204301075268817
"4337",10034288,55,18,0.327272727272727
"4350",10307983,259,66,0.254826254826255
"4351",10307228,94,20,0.212765957446809
"4356",10166216,46,10,0.217391304347826
"4368",60214096,53,19,0.358490566037736
"4372",10034659,48,10,0.208333333333333
"4377",10075027,131,58,0.442748091603053
"4385",10075032,305,91,0.298360655737705
"4388",10075440,505,182,0.36039603960396
"4394",10081914,220,76,0.345454545454545
"4395",10166109,502,113,0.225099601593625
"4397",10034364,140,29,0.207142857142857
"4402",10034038,122,54,0.442622950819672
"4403",10075219,174,57,0.327586206896552
"4405",10075103,66,24,0.363636363636364
"4409",10123880,156,25,0.16025641025641
"4411",10307203,56,9,0.160714285714286
"4419",10075066,161,79,0.490683229813665
"4422",10123884,282,79,0.280141843971631
"4427",10166252,51,22,0.431372549019608
"4430",10075512,228,62,0.271929824561404
"4432",10075656,50,8,0.16
"4440",60034996,85,26,0.305882352941176
"4442",10034952,348,103,0.295977011494253
"4444",60075656,98,30,0.306122448979592
"4447",10123379,1188,506,0.425925925925926
"4448",10124150,71,43,0.605633802816901
"4449",10124016,1027,282,0.274586173320351
"4450",10307219,63,17,0.26984126984127
"4456",10034947,236,90,0.38135593220339
"4457",10075459,432,131,0.303240740740741
"4458",10124035,12152,4043,0.332702435813035
"4459",10307340,64,13,0.203125
"4461",10083158,145,26,0.179310344827586
"4463",60214108,153,49,0.320261437908497
"4465",10034767,93,23,0.247311827956989
"4466",10037217,52,9,0.173076923076923
"4471",10307109,66,13,0.196969696969697
"4475",10186144,104,27,0.259615384615385
"4477",10075154,267,137,0.51310861423221
"4485",10307900,53,8,0.150943396226415
"4486",10083144,75,12,0.16
"4488",10083092,47,9,0.191489361702128
"4499",10165586,74,21,0.283783783783784
"4506",10075605,112,32,0.285714285714286
"4508",10124063,3078,562,0.182586094866797
"4509",10083019,85,15,0.176470588235294
"4513",10074935,177,79,0.446327683615819
"4515",10075516,231,74,0.32034632034632
"4516",60075296,85,26,0.305882352941176
"4519",10075620,488,121,0.247950819672131
"4520",50123876,7908,1252,0.158320687910976
"4521",10124061,129,24,0.186046511627907
"4522",60140280,202,62,0.306930693069307
"4528",10082676,65,12,0.184615384615385
"4535",10075420,71,24,0.338028169014085
"4536",60123876,184,32,0.173913043478261
"4552",10307923,231,51,0.220779220779221
"4553",10308133,50,8,0.16
"4554",10082072,51,12,0.235294117647059
"4556",10033801,47,15,0.319148936170213
"4559",10034106,945,189,0.2
"4588",10083271,134,21,0.156716417910448
"4594",10027876,616,227,0.368506493506494
"4598",10034310,63,14,0.222222222222222
"4614",10075423,99,18,0.181818181818182
"4619",10082077,66,10,0.151515151515152
"4623",10037294,195,46,0.235897435897436
"4627",10308400,110,23,0.209090909090909
"4631",50165568,364,67,0.184065934065934
"4632",10037053,336,109,0.324404761904762
"4634",10036841,85,34,0.4
"4639",10075491,91,22,0.241758241758242
"4640",10075054,6581,1674,0.254368636985261
"4641",10308579,91,19,0.208791208791209
"4647",10033942,415,104,0.250602409638554
"4649",10075463,192,48,0.25
"4653",10082648,450,121,0.268888888888889
"4658",10076954,63,36,0.571428571428571
"4670",60165576,72,26,0.361111111111111
"4672",10034482,58,9,0.155172413793103
"4681",10082089,364,60,0.164835164835165
"4682",10165568,1254,232,0.185007974481659
"4685",10035898,98,40,0.408163265306122
"4694",10082556,555,103,0.185585585585586
"4705",10075188,278,66,0.237410071942446
"4714",10037252,209,49,0.23444976076555
"4719",10308139,87,23,0.264367816091954
"4724",10033843,267,41,0.153558052434457
"4725",10075174,233,70,0.300429184549356
"4731",10307921,292,50,0.171232876712329
"4733",10082052,185,35,0.189189189189189
"4735",10034205,160,29,0.18125
"4760",10308138,50,13,0.26
"4768",10034435,70,17,0.242857142857143
"4776",10307113,53,17,0.320754716981132
"4777",10082058,221,34,0.153846153846154
"4780",10074970,62,29,0.467741935483871
"4781",10075506,45,9,0.2
"4785",10075061,82,25,0.304878048780488
"4787",10123814,372,75,0.201612903225806
"4795",60075344,98,37,0.377551020408163
"4796",10075640,58,23,0.396551724137931
"4798",20075054,3379,840,0.248594258656407
"4803",10034292,156,55,0.352564102564103
"4806",10075389,107,39,0.364485981308411
"4812",10082612,78,12,0.153846153846154
"4813",10082771,47,9,0.191489361702128
"4821",10026970,151,78,0.516556291390728
"4827",10308361,101,29,0.287128712871287
"4829",10082772,47,12,0.25531914893617
"4830",10082773,46,9,0.195652173913043
"4834",10075543,70,33,0.471428571428571
"4837",10082774,46,14,0.304347826086957
"4842",10074922,72,14,0.194444444444444
"4851",10165776,108,22,0.203703703703704
"4865",10075631,77,37,0.480519480519481
"4890",10037423,251,45,0.179282868525896
"4891",10034434,247,83,0.336032388663968
"4901",10082092,147,50,0.340136054421769
"4904",10037185,48,9,0.1875
"4911",10075392,59,26,0.440677966101695
"4912",10074109,212,60,0.283018867924528
"4913",60124148,48,11,0.229166666666667
"4914",10124148,893,177,0.198208286674132
"4915",10123938,285,63,0.221052631578947
"4933",10037323,863,207,0.239860950173812
"4936",10033751,160,40,0.25
"4949",10034653,75,14,0.186666666666667
"4958",10165650,51,13,0.254901960784314
"4961",10034113,458,156,0.34061135371179
"4970",10308195,49,8,0.163265306122449
"4984",10082928,288,84,0.291666666666667
"4985",10082615,1708,720,0.421545667447307
"4987",10184733,47,9,0.191489361702128
"4989",10034440,495,175,0.353535353535354
"4991",10075100,160,73,0.45625
"4997",10165485,56,15,0.267857142857143
"5002",10036872,91,27,0.296703296703297
"5028",10037426,87,17,0.195402298850575
"5034",10075041,161,48,0.298136645962733
"5035",10124116,208,48,0.230769230769231
"5048",10075414,683,309,0.452415812591508
"5054",10166067,59,14,0.23728813559322
"5055",10165572,164,46,0.280487804878049
"5059",10033864,144,29,0.201388888888889
"5060",10075143,56,10,0.178571428571429
"5062",10076958,68,24,0.352941176470588
"5066",10036902,83,15,0.180722891566265
"5067",10034081,533,173,0.324577861163227
"5073",10308073,59,12,0.203389830508475
"5076",10034360,95,21,0.221052631578947
"5079",10026252,126,41,0.325396825396825
"5081",10074995,412,149,0.361650485436893
"5083",10166245,51,14,0.274509803921569
"5092",60026808,51,22,0.431372549019608
"5093",10075601,77,22,0.285714285714286
"5096",60165632,65,13,0.2
"5098",10165611,46,11,0.239130434782609
"5102",10075416,144,65,0.451388888888889
"5113",10075658,364,113,0.31043956043956
"5121",10165504,165,69,0.418181818181818
"5128",10075295,372,110,0.295698924731183
"5130",10124039,247,67,0.271255060728745
"5134",10165600,71,16,0.225352112676056
"5136",10026902,102,54,0.529411764705882
"5138",60124064,131,41,0.312977099236641
"5139",10123303,2233,835,0.373936408419167
"5142",10083301,209,49,0.23444976076555
"5143",10165597,216,35,0.162037037037037
"5154",60165616,52,15,0.288461538461538
"5158",10026749,607,270,0.444810543657331
"5160",60028056,116,40,0.344827586206897
"5163",10165617,69,20,0.289855072463768
"5167",60028088,137,51,0.372262773722628
"5168",10028090,1806,667,0.369324473975637
"5189",10123342,155,42,0.270967741935484
"5198",10037405,116,26,0.224137931034483
"5199",10037404,51,11,0.215686274509804
"5200",60026904,62,33,0.532258064516129
"5204",10076933,228,67,0.293859649122807
"5210",10082071,117,31,0.264957264957265
"5213",10136065,196,56,0.285714285714286
"5218",10034179,291,108,0.371134020618557
"5223",10082919,107,59,0.551401869158878
"5227",60165708,103,18,0.174757281553398
"5229",60026840,72,23,0.319444444444444
"5234",10307837,76,16,0.210526315789474
"5236",10308166,210,45,0.214285714285714
"5237",10083176,151,46,0.304635761589404
"5238",10082639,488,96,0.19672131147541
"5239",10165684,142,42,0.295774647887324
"5240",10036906,169,60,0.355029585798817
"5243",10037364,174,71,0.408045977011494
"5251",10083022,138,43,0.311594202898551
"5256",10033855,274,107,0.39051094890511
"5260",10074969,236,98,0.415254237288136
"5261",10123302,172,34,0.197674418604651
"5264",10166048,68,16,0.235294117647059
"5278",10165851,643,376,0.584758942457232
"5284",10307899,71,15,0.211267605633803
"5289",10027898,183,95,0.519125683060109
"5290",10075700,200,96,0.48
"5293",10075402,286,85,0.297202797202797
"5298",10034246,431,237,0.549883990719258
"5300",10034847,108,27,0.25
"5301",10034484,89,26,0.292134831460674
"5310",10036886,318,83,0.261006289308176
"5313",10075654,321,111,0.345794392523364
"5324",10036883,156,60,0.384615384615385
"5333",10081844,51,33,0.647058823529412
"5335",50037104,52,8,0.153846153846154
"5349",10308175,491,104,0.211812627291242
"5351",60123852,50,17,0.34
"5352",50123852,620,165,0.266129032258065
"5358",10034009,388,83,0.213917525773196
"5361",10034063,290,93,0.320689655172414
"5362",10037070,107,41,0.383177570093458
"5368",10123851,2092,608,0.290630975143403
"5379",10081896,180,61,0.338888888888889
"5387",10082516,746,174,0.233243967828418
"5390",10034487,116,26,0.224137931034483
"5391",10028031,68,22,0.323529411764706
"5392",10026878,70,43,0.614285714285714
"5398",10075425,135,60,0.444444444444444
"5400",20075238,531,150,0.282485875706215
"5402",10082083,122,29,0.237704918032787
"5404",10166235,224,48,0.214285714285714
"5405",10165598,95,16,0.168421052631579
"5415",60075680,156,74,0.474358974358974
"5424",10026253,69,17,0.246376811594203
"5440",10075318,164,44,0.268292682926829
"5443",10083023,300,57,0.19
"5444",10166180,49,9,0.183673469387755
"5446",10027018,60,13,0.216666666666667
"5451",10075612,56,12,0.214285714285714
"5454",10075678,694,298,0.429394812680115
"5462",10034513,901,229,0.254162042175361
"5466",10075342,521,112,0.214971209213052
"5472",10027021,66,17,0.257575757575758
"5477",10166106,1058,653,0.617202268431002
"5479",10027061,72,14,0.194444444444444
"5486",10123361,105,25,0.238095238095238
"5489",10082665,61,14,0.229508196721311
"5492",10026901,52,14,0.269230769230769
"5495",10166169,239,53,0.221757322175732
"5498",10037365,108,38,0.351851851851852
"5501",10026826,189,61,0.322751322751323
"5505",10124104,91,18,0.197802197802198
"5510",10166195,66,15,0.227272727272727
"5513",10036099,48,20,0.416666666666667
"5516",10075350,285,137,0.480701754385965
"5518",10075546,49,10,0.204081632653061
"5523",10033576,60,11,0.183333333333333
"5524",10027052,57,16,0.280701754385965
"5525",10028034,88,29,0.329545454545455
"5530",10123362,406,68,0.167487684729064
"5532",60165500,82,20,0.24390243902439
"5536",10075655,59,24,0.406779661016949
"5537",60075668,89,28,0.314606741573034
"5541",10082047,120,27,0.225
"5542",10083152,48,11,0.229166666666667
"5547",10036772,78,17,0.217948717948718
"5549",10027045,77,12,0.155844155844156
"5551",60138360,79,23,0.291139240506329
"5553",10081904,1184,484,0.408783783783784
"5554",10165676,49,23,0.469387755102041
"5562",10026720,73,25,0.342465753424658
"5573",10166233,510,106,0.207843137254902
"5574",10034590,78,20,0.256410256410256
"5579",10136338,323,74,0.229102167182663
"5580",10034290,355,92,0.259154929577465
"5582",10034049,258,63,0.244186046511628
"5583",10026894,249,63,0.253012048192771
"5586",20076924,509,243,0.477406679764244
"5589",10083201,61,15,0.245901639344262
"5593",60026824,65,22,0.338461538461538
"5599",10026735,603,233,0.386401326699834
"5600",20075024,911,297,0.326015367727772
"5602",10166239,597,155,0.25963149078727
"5605",10034716,89,17,0.191011235955056
"5607",10026919,53,27,0.509433962264151
"5610",10123377,70,13,0.185714285714286
"5615",10083192,287,82,0.285714285714286
"5619",60075240,179,48,0.268156424581006
"5626",10036846,80,20,0.25
"5628",60136076,257,97,0.377431906614786
"5629",10026243,129,58,0.449612403100775
"5630",60075664,113,41,0.36283185840708
"5633",10124136,66,22,0.333333333333333
"5634",10308093,456,101,0.221491228070175
"5639",10033695,57,11,0.192982456140351
"5642",10028093,62,17,0.274193548387097
"5643",10075642,1132,414,0.365724381625442
"5646",10124059,161,63,0.391304347826087
"5647",10308092,677,138,0.20384047267356
"5649",10214107,188,41,0.218085106382979
