plot_ID,951,531,972,12,370,543,762,261,701,129,310,833,241,375,746,316,97,373,315,318,372,541,371,Latitude,Longitude
PSFPMHgap2,0,0,0,0,0,0,0,0,0.41282491,0,0,0,0,0,0,0,0,0,0,14.87985908,0,0,0,42.530023,-73.299124
PSFPMHgap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.756078541,0,0,2.544690049,42.532264,-73.297308
PSFPMHmat1,0,0.694645406,0,0,0,0,0,0,0.395919214,0,0,0,0,0,0,0,0,0,0,5.145202273,0,5.71952468,11.60736019,42.531048,-73.299999
PSFPMHmat2,2.775911269,1.047740785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418748242,0,17.45686826,1.960667975,42.530794,-73.297773
PSFPMHmat3,0,0,0,0,0,0,3.204738666,0,2.456882535,0,0,0,0,0,0,0,0,0,0,13.3063924,0,6.555207961,0,42.532491,-73.297304
SSFYL2gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.09155494,0,5.751078051,0,42.097916,-73.176178
SSFYL2gap2,0,0,0,0,0,0,13.43920323,0,0,0,0,0,0,0,0,6.619826595,0,0,0,6.07436757,0,0,0,42.097142,-73.174971
SSFYL2gap3,0,0.441786467,0,0,0,0,0,0,0,0,0,0,0,0,0,3.965337882,0,0,0,1.643249307,0,8.814130889,0,42.097471,-73.175254
SSFYL2mat1,0,0,0,0,0,0,0,0,0,0,0,9.440839353,0,0,0,0.395919214,0,0,0,12.27316185,0,0,0,42.098931,-73.175334
SSFYL2mat2,0,0,0,0,0,0,0,0,0,10.46346703,0,0,0,0,0,2.151225204,0,0,0,12.15863116,0,23.4198271,0,42.097353,-73.176671
SSFYL2mat3,0,0.34211944,0,0,0,0,0,0,0,9.402472653,0,0,0,0,0,7.31490397,0,0,0,8.398184021,0,2.60636344,0,42.097735,-73.175198
SWunh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84829107,0,13.78226515,0,44.630491,-72.308431
SWunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38521389,0,8.002677141,5.579429283,44.630312,-72.306593
SWunh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.790786352,0,0,0,0,24.17708838,0,6.627111163,0,44.630997,-72.30529
SWunh4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78614108,0,0,0,4.182991348,0,5.262953093,4.421202611,44.631613,-72.309298
TNCLPgap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845401159,0,0,0,44.638556,-72.257475
TNCLPgap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45193668,0,0,0,44.63933,-72.258031
TNCLPgap3,0,0,0,0,0,0,0,0,1.362862163,0,0,0,0,0,0,0,0,0,0,11.64690498,0,6.934162575,7.009403719,44.638606,-72.258909
TNCLPmat1,2.190396938,0,0,0,0,0,3.480118897,0,0,0,0,0,0,0,0,0,0,0,0,26.50386971,0,5.656633922,0,44.63899,-72.257372
TNCLPmat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78847479,0,8.999308141,0,44.638642,-72.25828
TNCLPmat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316692174,13.25811005,0,0.347322703,0,44.639959,-72.258628
TNCLPunh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.63744309,0,13.40939737,0,44.638688,-72.254131
TNCLPunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.306522,0,18.99880121,0.738981132,44.63917,-72.255354
TNCLPunh3,0,0,0,0,0,0,0,0,0.401515176,0,0,0,0,0,0,0,0,0,0,11.75831371,0,9.281599876,10.68593106,44.638534,-72.255923
TNCLPunh4,0,0.986460093,0,0,0,0,0,0,0.554176944,0,0,0,0,0,0,0,0,0,0,14.37956045,0,4.436439336,13.1537699,44.63803,-72.255312
