,plot_ID,951,531,972,391,12,birch species,543,762,261,701,129,elm species,maple species,319,833,241,375,761,746,316,97,373,90,315,318,372,541,371,Latitude,Longitude
94,OMSFSCHgap1,0,0.877244437,0,0,0,0,0,0,0,0,0,0,0,0.1534739,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,0.043849686,42.331535,-73.176973
95,OMSFSCHmat1,0,2.654666182,0,0,0,0,0,6.167203144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92251686,0,0,0,42.331395,-73.178923
96,OMSFSCHmat2,0,0.982374059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267970301,15.47722235,0,0,0,42.330733,-73.17596
97,OMSFSCHmat3,0,4.493046304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231428897,14.92141721,0,1.395833782,1.664711823,42.329502,-73.177575
98,OMSFSH14mat1,0,3.238615305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7043932,0,0,0,42.340256,-73.141644
99,OMSFSH14mat2,0,3.909803284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75386771,0,4.178861966,0.941888747,42.340703,-73.142826
100,OMSFSH14mat3,0,6.288341446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.754929523,0,4.404271239,0.043849686,42.340408,-73.144658
101,OMSFSH17gap2,0,1.426738596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282731407,1.462592626,0,0,5.963724604,42.335949,-73.143424
102,OMSFSH17gap3,0,1.13342123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875184746,0,0,0.17617085,0,0.060902341,0,0,4.178861966,42.334941,-73.137271
103,OMSFSH17mat1,0,0.251342516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725519765,0,0,0,0.082827184,0.755657098,0,0.918387218,12.72876679,42.336894,-73.145033
104,OMSFSH17mat2,0,5.724554853,0,0,0,0,0,0.869979504,0,0,0,0,0,0,0,0,0.744376213,0,0,7.305607574,0,0,0,0,2.036858394,0,0.893420618,5.554171331,42.334827,-73.138622
105,OMSFSH17mat3,0,3.072489396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20706796,8.360774903,0,0,0,42.338309,-73.140163
106,OSFCD1gap1,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.037513612,0,0,0,42.143487,-73.103846
107,OSFCD1gap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38568373,2.392504051,0,0,42.144835,-73.105188
108,OSFCD1gap3,0,0,0,0,0,0,0,0,0.834107953,0,0,0,0,0,0,0,0,0,0,0.757848812,0,0,0,0,2.806348468,2.045705451,1.984791782,0.416200611,42.142294,-73.103524
109,OSFCD1mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.291320688,0,10.25278397,0,42.144391,-73.104686
110,OSFCD1mat2,0,0,0,0,0,0,0,0,4.959019108,0,0,0,0,0,0,0,0,0,0,4.491465539,0,0,0,0,2.8026793,0.51135462,13.06553646,0,42.144975,-73.104749
111,OSFCD1mat3,0,0.330833873,0,0,0,0,0,0,3.159243722,0,0,0,0,0,0,0,0,0,0,1.695025171,0,0,0,0,9.668553468,0,1.918848544,0,42.141992,-73.104215
112,OSFCD3unh1,0,1.576877876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.919540385,0,0,0,0,9.945793129,0,3.383933298,0,42.134764,-73.106876
113,OSFCD3unh2,0,1.331721881,0,0,0,0,0,2.325035328,2.471950096,0,0,0.17617085,0,0,0,0,0,0,0,0,0,1.414260431,0,0,3.749161871,0,20.62810517,0,42.135388,-73.107418
114,OSFCD3unh3,0,2.266134544,0,0,0,0,0,6.292021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95865313,0,17.89804605,0,42.135929,-73.107313
115,OSFCD3unh4,0.685244794,2.752454446,0,0,0,0,0,3.775952709,1.181616433,0.407005562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.393618744,0,9.218475009,2.101378098,42.137108,-73.107187
116,PSFPMHgap1,0,0,0,0,0,0,0,0.989843347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14051363,0,7.306513803,0,42.531607,-73.299895
117,PSFPMHgap2,0,0,0,0,0,0,0,0,0,0.317557623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44604545,0,0,0,42.530023,-73.299124
118,PSFPMHgap3,0,0.065774529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.504675801,0,0,1.957453884,42.532264,-73.297308
119,PSFPMHmat1,0,0.556267463,0,0,0,0,0,0,0,0.304553242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186094053,3.979772745,0,4.399634369,8.928738605,42.531048,-73.299999
120,PSFPMHmat2,2.135316361,0.827879293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.635034154,0,13.4283602,1.508206135,42.530794,-73.297773
121,PSFPMHmat3,0,0,0,0,0,0,0,2.465183589,0,1.889909642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23568646,0,5.042467662,0,42.532491,-73.297304
122,SSFYL2gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83965765,0,4.423906193,0,42.097916,-73.176178
123,SSFYL2gap2,0,0.060902341,0,0,0,0,0,10.33784864,0,0,0,0,0,0,0,0,0,0,0,5.092174304,0,0,0,0,4.672590439,0,0.232236195,0,42.097142,-73.174971
124,SSFYL2gap3,0,0.55733062,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.050259909,0,0,0,0,1.264037929,0,6.780100684,0.182756111,42.097471,-73.175254
125,SSFYL2mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.262184118,0,0,0,0,0.761594558,0,0,0,0.021924843,9.647961687,0,0,0,42.098931,-73.175334
126,SSFYL2mat2,0,0.021924843,0,0,0,0,0,0,0,0,8.048820794,0,0,0,0,0,0,0,0,1.654788619,0,0,0,0,10.20558019,0,18.01525162,0,42.097353,-73.176671
127,SSFYL2mat3,0,0.2631688,0,0,0,0,0,0,0,0,7.232671271,0,0,0,0,0,0,0,0,5.626849207,0,0,0,0.021924843,6.959236713,0,2.004894954,0,42.097735,-73.175198
128,SWunh1,0,0,0,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192451398,13.75137951,0,10.60174242,0.021924843,44.630491,-72.308431
129,SWunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45016453,0,6.155905493,4.291868679,44.630312,-72.306593
130,SWunh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377527963,0,0.119368589,0,0,0,19.19734548,0,5.097777818,0,44.630997,-72.30529
131,SWunh4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.143185446,0,0,0,0,4.475727973,0,4.340717575,3.400925086,44.631613,-72.309298
132,TNCLPgap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.379097678,0,0,0,44.638556,-72.257475
133,TNCLPgap2,0,0,0,0,0,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,15.30353547,0,0,0,44.63933,-72.258031
134,TNCLPgap3,0,0.021924843,0,0,0,0,0,0,0,1.04835551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12918133,0,5.333971211,5.744945904,44.638606,-72.258909
135,TNCLPmat1,1.684920721,0,0,0,0,0,0,2.798819219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246045459,21.35303054,0,4.351256863,0,44.63899,-72.257372
136,TNCLPmat2,0,0,0,0,0,0,0,0,0,0.119368589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83129755,0,6.922544724,0,44.638642,-72.25828
137,TNCLPmat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924843,0,0,0.535940603,10.3081704,0,1.458000916,0,44.639959,-72.258628
138,TNCLPunh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.02880238,0,10.31492105,0,44.638688,-72.254131
139,TNCLPunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0709502,0,14.61446247,0.568447025,44.63917,-72.255354
140,TNCLPunh3,0,0,0,0,0,0,0,0.021924843,0,0.428226417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.973874285,0,7.139692212,8.21994697,44.638534,-72.255923
141,TNCLPunh4,0,1.677436179,0,0,0,0,0,0,0,0.731752599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76902111,0,3.412645643,10.23765313,44.63803,-72.255312
